,iso3,TIME,theil,level
NOR-20021,NOR,2002,0.039419219,gdppc_tl3
NOR-20031,NOR,2003,0.03660714,gdppc_tl3
NOR-20041,NOR,2004,0.040253908,gdppc_tl3
NOR-20051,NOR,2005,0.044189198,gdppc_tl3
NOR-20061,NOR,2006,0.042371227,gdppc_tl3
NOR-20071,NOR,2007,0.045206924,gdppc_tl3
NOR-20081,NOR,2008,0.031306977,gdppc_tl3
NOR-20091,NOR,2009,0.028633011,gdppc_tl3
NOR-20101,NOR,2010,0.032192255,gdppc_tl3
NOR-20111,NOR,2011,0.03217253,gdppc_tl3
NOR-20121,NOR,2012,0.033641336,gdppc_tl3
NOR-20131,NOR,2013,0.03359441,gdppc_tl3
NOR-20141,NOR,2014,0.031937729,gdppc_tl3
NOR-20151,NOR,2015,0.03001732,gdppc_tl3
NOR-20161,NOR,2016,0.027971549,gdppc_tl3
NOR-20171,NOR,2017,0.028214365,gdppc_tl3
NOR-20181,NOR,2018,0.027368516,gdppc_tl3
NOR-20191,NOR,2019,0.028458227,gdppc_tl3
NOR-20201,NOR,2020,0.028458227,gdppc_tl3
NZL-20001,NZL,2000,0.02245017,gdppc_tl3
NZL-20011,NZL,2001,0.020083126,gdppc_tl3
NZL-20021,NZL,2002,0.020619109,gdppc_tl3
NZL-20031,NZL,2003,0.017354093,gdppc_tl3
NZL-20041,NZL,2004,0.014873844,gdppc_tl3
NZL-20051,NZL,2005,0.014127287,gdppc_tl3
NZL-20061,NZL,2006,0.014961992,gdppc_tl3
NZL-20071,NZL,2007,0.032752086,gdppc_tl3
NZL-20081,NZL,2008,0.033850296,gdppc_tl3
NZL-20091,NZL,2009,0.031071732,gdppc_tl3
NZL-20101,NZL,2010,0.029288549,gdppc_tl3
NZL-20111,NZL,2011,0.02707545,gdppc_tl3
NZL-20121,NZL,2012,0.027204677,gdppc_tl3
NZL-20131,NZL,2013,0.026076171,gdppc_tl3
NZL-20141,NZL,2014,0.023798785,gdppc_tl3
NZL-20151,NZL,2015,0.015600758,gdppc_tl3
NZL-20161,NZL,2016,0.012745133,gdppc_tl3
NZL-20171,NZL,2017,0.012602192,gdppc_tl3
NZL-20181,NZL,2018,0.013165186,gdppc_tl3
NZL-20191,NZL,2019,0.013236159,gdppc_tl3
NZL-20201,NZL,2020,0.01136375,gdppc_tl3
POL-20001,POL,2000,0.040029275,gdppc_tl3
POL-20011,POL,2001,0.037051568,gdppc_tl3
POL-20021,POL,2002,0.037549914,gdppc_tl3
POL-20031,POL,2003,0.037090134,gdppc_tl3
POL-20041,POL,2004,0.040911805,gdppc_tl3
POL-20051,POL,2005,0.042543253,gdppc_tl3
POL-20061,POL,2006,0.045641472,gdppc_tl3
POL-20071,POL,2007,0.045878025,gdppc_tl3
POL-20081,POL,2008,0.043509724,gdppc_tl3
POL-20091,POL,2009,0.046374181,gdppc_tl3
POL-20101,POL,2010,0.050048303,gdppc_tl3
POL-20111,POL,2011,0.050492858,gdppc_tl3
POL-20121,POL,2012,0.051025101,gdppc_tl3
POL-20131,POL,2013,0.04844486,gdppc_tl3
POL-20141,POL,2014,0.048206754,gdppc_tl3
POL-20151,POL,2015,0.050179071,gdppc_tl3
POL-20161,POL,2016,0.05048708,gdppc_tl3
POL-20171,POL,2017,0.049831437,gdppc_tl3
POL-20181,POL,2018,0.049876765,gdppc_tl3
POL-20191,POL,2019,0.05200847,gdppc_tl3
POL-20201,POL,2020,0.048507052,gdppc_tl3
PRT-20001,PRT,2000,0.030224254,gdppc_tl3
PRT-20011,PRT,2001,0.028546602,gdppc_tl3
PRT-20021,PRT,2002,0.028822843,gdppc_tl3
PRT-20031,PRT,2003,0.029790422,gdppc_tl3
PRT-20041,PRT,2004,0.028662316,gdppc_tl3
PRT-20051,PRT,2005,0.028837827,gdppc_tl3
PRT-20061,PRT,2006,0.028357391,gdppc_tl3
PRT-20071,PRT,2007,0.027719874,gdppc_tl3
PRT-20081,PRT,2008,0.026146202,gdppc_tl3
PRT-20091,PRT,2009,0.020796072,gdppc_tl3
PRT-20101,PRT,2010,0.021369827,gdppc_tl3
PRT-20111,PRT,2011,0.0208894,gdppc_tl3
PRT-20121,PRT,2012,0.019182316,gdppc_tl3
PRT-20131,PRT,2013,0.016361873,gdppc_tl3
PRT-20141,PRT,2014,0.016174795,gdppc_tl3
PRT-20151,PRT,2015,0.020248012,gdppc_tl3
PRT-20161,PRT,2016,0.017977636,gdppc_tl3
PRT-20171,PRT,2017,0.020319875,gdppc_tl3
PRT-20181,PRT,2018,0.017314625,gdppc_tl3
PRT-20191,PRT,2019,0.016130505,gdppc_tl3
PRT-20201,PRT,2020,0.011478839,gdppc_tl3
SVK-20001,SVK,2000,0.091987541,gdppc_tl3
SVK-20011,SVK,2001,0.090038555,gdppc_tl3
SVK-20021,SVK,2002,0.097097137,gdppc_tl3
SVK-20031,SVK,2003,0.095114614,gdppc_tl3
SVK-20041,SVK,2004,0.095835903,gdppc_tl3
SVK-20051,SVK,2005,0.118062082,gdppc_tl3
SVK-20061,SVK,2006,0.114113301,gdppc_tl3
SVK-20071,SVK,2007,0.119881335,gdppc_tl3
SVK-20081,SVK,2008,0.111247055,gdppc_tl3
SVK-20091,SVK,2009,0.131404973,gdppc_tl3
SVK-20101,SVK,2010,0.129254006,gdppc_tl3
SVK-20111,SVK,2011,0.124918122,gdppc_tl3
SVK-20121,SVK,2012,0.116164729,gdppc_tl3
SVK-20131,SVK,2013,0.123148143,gdppc_tl3
SVK-20141,SVK,2014,0.116158961,gdppc_tl3
SVK-20151,SVK,2015,0.11558344,gdppc_tl3
SVK-20161,SVK,2016,0.116473459,gdppc_tl3
SVK-20171,SVK,2017,0.111450863,gdppc_tl3
SVK-20181,SVK,2018,0.105861263,gdppc_tl3
SVK-20191,SVK,2019,0.100495168,gdppc_tl3
SVK-20201,SVK,2020,0.099854349,gdppc_tl3
SVN-20001,SVN,2000,0.017571902,gdppc_tl3
SVN-20011,SVN,2001,0.018930733,gdppc_tl3
SVN-20021,SVN,2002,0.020301842,gdppc_tl3
SVN-20031,SVN,2003,0.024729006,gdppc_tl3
SVN-20041,SVN,2004,0.024907943,gdppc_tl3
SVN-20051,SVN,2005,0.025133275,gdppc_tl3
SVN-20061,SVN,2006,0.028047558,gdppc_tl3
SVN-20071,SVN,2007,0.027888547,gdppc_tl3
SVN-20081,SVN,2008,0.027467004,gdppc_tl3
SVN-20091,SVN,2009,0.028844636,gdppc_tl3
SVN-20101,SVN,2010,0.028598906,gdppc_tl3
SVN-20111,SVN,2011,0.026744934,gdppc_tl3
SVN-20121,SVN,2012,0.026442648,gdppc_tl3
SVN-20131,SVN,2013,0.024193175,gdppc_tl3
SVN-20141,SVN,2014,0.024441952,gdppc_tl3
SVN-20151,SVN,2015,0.025070885,gdppc_tl3
SVN-20161,SVN,2016,0.025336864,gdppc_tl3
SVN-20171,SVN,2017,0.026659502,gdppc_tl3
SVN-20181,SVN,2018,0.026935441,gdppc_tl3
SVN-20191,SVN,2019,0.026933993,gdppc_tl3
SVN-20201,SVN,2020,0.027144679,gdppc_tl3
SWE-20001,SWE,2000,0.009969434,gdppc_tl3
SWE-20011,SWE,2001,0.009698899,gdppc_tl3
SWE-20021,SWE,2002,0.008753596,gdppc_tl3
SWE-20031,SWE,2003,0.008275437,gdppc_tl3
SWE-20041,SWE,2004,0.008879885,gdppc_tl3
SWE-20051,SWE,2005,0.00954646,gdppc_tl3
SWE-20061,SWE,2006,0.008729756,gdppc_tl3
SWE-20071,SWE,2007,0.009692791,gdppc_tl3
SWE-20081,SWE,2008,0.009542826,gdppc_tl3
SWE-20091,SWE,2009,0.011939051,gdppc_tl3
SWE-20101,SWE,2010,0.010274384,gdppc_tl3
SWE-20111,SWE,2011,0.010848414,gdppc_tl3
SWE-20121,SWE,2012,0.010514681,gdppc_tl3
SWE-20131,SWE,2013,0.010725977,gdppc_tl3
SWE-20141,SWE,2014,0.011489812,gdppc_tl3
SWE-20151,SWE,2015,0.012385654,gdppc_tl3
SWE-20161,SWE,2016,0.011907904,gdppc_tl3
SWE-20171,SWE,2017,0.011743783,gdppc_tl3
SWE-20181,SWE,2018,0.011342363,gdppc_tl3
SWE-20191,SWE,2019,0.012112509,gdppc_tl3
SWE-20201,SWE,2020,0.013652337,gdppc_tl3
TUR-20001,TUR,2000,0.074593725,gdppc_tl3
TUR-20011,TUR,2001,0.074593725,gdppc_tl3
TUR-20021,TUR,2002,0.074593725,gdppc_tl3
TUR-20031,TUR,2003,0.074593725,gdppc_tl3
TUR-20041,TUR,2004,0.074593725,gdppc_tl3
TUR-20051,TUR,2005,0.073773936,gdppc_tl3
TUR-20061,TUR,2006,0.076537413,gdppc_tl3
TUR-20071,TUR,2007,0.076899303,gdppc_tl3
TUR-20081,TUR,2008,0.075904768,gdppc_tl3
TUR-20091,TUR,2009,0.067902263,gdppc_tl3
TUR-20101,TUR,2010,0.057056804,gdppc_tl3
TUR-20111,TUR,2011,0.059209088,gdppc_tl3
TUR-20121,TUR,2012,0.056733591,gdppc_tl3
TUR-20131,TUR,2013,0.058549327,gdppc_tl3
TUR-20141,TUR,2014,0.058711333,gdppc_tl3
TUR-20151,TUR,2015,0.055473911,gdppc_tl3
TUR-20161,TUR,2016,0.053808409,gdppc_tl3
TUR-20171,TUR,2017,0.054801784,gdppc_tl3
TUR-20181,TUR,2018,0.059155504,gdppc_tl3
TUR-20191,TUR,2019,0.05486476,gdppc_tl3
TUR-20201,TUR,2020,0.051810883,gdppc_tl3
USA-20001,USA,2000,0.018123241,gdppc_tl3
USA-20011,USA,2001,0.017447384,gdppc_tl3
USA-20021,USA,2002,0.016177308,gdppc_tl3
USA-20031,USA,2003,0.016117223,gdppc_tl3
USA-20041,USA,2004,0.017089298,gdppc_tl3
USA-20051,USA,2005,0.020309774,gdppc_tl3
USA-20061,USA,2006,0.020951515,gdppc_tl3
USA-20071,USA,2007,0.022725452,gdppc_tl3
USA-20081,USA,2008,0.026543527,gdppc_tl3
USA-20091,USA,2009,0.020555301,gdppc_tl3
USA-20101,USA,2010,0.022462047,gdppc_tl3
USA-20111,USA,2011,0.026256496,gdppc_tl3
USA-20121,USA,2012,0.030820188,gdppc_tl3
USA-20131,USA,2013,0.031052709,gdppc_tl3
USA-20141,USA,2014,0.03227961,gdppc_tl3
USA-20151,USA,2015,0.024345861,gdppc_tl3
USA-20161,USA,2016,0.022145756,gdppc_tl3
USA-20171,USA,2017,0.02452758,gdppc_tl3
USA-20181,USA,2018,0.028840386,gdppc_tl3
USA-20191,USA,2019,0.027809353,gdppc_tl3
USA-20201,USA,2020,0.022741451,gdppc_tl3
CHE-2008,CHE,2008,0.008230695,gdppc_tl2
CHE-2009,CHE,2009,0.008025853,gdppc_tl2
CHE-2010,CHE,2010,0.006769522,gdppc_tl2
CHE-2011,CHE,2011,0.006334503,gdppc_tl2
CHE-2012,CHE,2012,0.006366518,gdppc_tl2
CHE-2013,CHE,2013,0.005872022,gdppc_tl2
CHE-2014,CHE,2014,0.006053277,gdppc_tl2
CHE-2015,CHE,2015,0.005903066,gdppc_tl2
CHE-2016,CHE,2016,0.005880037,gdppc_tl2
CHE-2017,CHE,2017,0.00615947,gdppc_tl2
CHE-2018,CHE,2018,0.006909346,gdppc_tl2
CHE-2019,CHE,2019,0.005619993,gdppc_tl2
CHE-2008,CHE,2008,0.052981566,gdppc_tl3
CHE-2009,CHE,2009,0.053388327,gdppc_tl3
CHE-2010,CHE,2010,0.054975679,gdppc_tl3
CHE-2011,CHE,2011,0.054404849,gdppc_tl3
CHE-2012,CHE,2012,0.053871688,gdppc_tl3
CHE-2013,CHE,2013,0.053777238,gdppc_tl3
CHE-2014,CHE,2014,0.051197935,gdppc_tl3
CHE-2015,CHE,2015,0.053390968,gdppc_tl3
CHE-2016,CHE,2016,0.057644001,gdppc_tl3
CHE-2017,CHE,2017,0.05875403,gdppc_tl3
CHE-2018,CHE,2018,0.060201879,gdppc_tl3
CHE-2019,CHE,2019,0.059281042,gdppc_tl3
CHE-2020,CHE,2020,0.058831167,gdppc_tl3
